raw_timestamp,relative_to_unix_epoch_timestamp,device_name,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w
1751960616056,1.096342,SteamVR Tracker (Right Foot),-4.686621,-1.062391,3.385477,0.1920639,0.07026832,0.8576384,0.471837
1751960616057,1.096342,SteamVR Tracker (Left Foot),-0.2690656,0.04593062,0.06412631,-0.5498079,-0.2627559,-0.1520457,0.7781727
1751960616057,1.096342,SteamVR Controller (Index Controller) (Left Hand),-0.2926878,1.065514,1.175977,-0.3084754,0.4236896,-0.218932,0.8230424
1751960616057,1.096342,SteamVR Controller (Index Controller) (Right Hand),-0.3194323,1.079197,1.211918,-0.4680609,-0.2786826,0.2434663,0.8024831
1751960616057,1.096342,SteamVR Tracker (Waist),-0.1456815,0.978435,0.2694048,0.02779596,-0.06081713,0.03149209,0.9972647
1751960616085,1.126138,SteamVR Tracker (Right Foot),-4.68651,-1.062529,3.385425,0.1922531,0.07029978,0.857626,0.4717778
1751960616085,1.126138,SteamVR Tracker (Left Foot),-0.2691537,0.04583907,0.0642482,-0.5495345,-0.2628796,-0.1518538,0.7783615
1751960616085,1.126138,SteamVR Controller (Index Controller) (Left Hand),-0.2925178,1.065703,1.1761,-0.3085465,0.4236934,-0.2190585,0.8229802
1751960616085,1.126138,SteamVR Controller (Index Controller) (Right Hand),-0.3198313,1.079002,1.211884,-0.4681777,-0.2785188,0.2436243,0.8024239
1751960616086,1.126138,SteamVR Tracker (Waist),-0.1460205,0.9781603,0.2701848,0.03201003,-0.06164229,0.03160043,0.9970843
1751960616121,1.161447,SteamVR Tracker (Right Foot),-4.686597,-1.062409,3.385466,0.1921725,0.0705571,0.857609,0.4718032
1751960616121,1.161447,SteamVR Tracker (Left Foot),-0.269162,0.04597545,0.06424236,-0.5496439,-0.2630954,-0.1518185,0.7782183
1751960616121,1.161447,SteamVR Controller (Index Controller) (Left Hand),-0.2924384,1.065603,1.176037,-0.3085459,0.4236131,-0.2190005,0.8230372
1751960616121,1.161447,SteamVR Controller (Index Controller) (Right Hand),-0.3202084,1.078757,1.211864,-0.4681322,-0.2785409,0.2434216,0.8025043
1751960616121,1.161447,SteamVR Tracker (Waist),-0.1462052,0.978176,0.2705456,0.0339814,-0.06097354,0.03174072,0.9970557
1751960616150,1.191449,SteamVR Tracker (Right Foot),-4.686636,-1.062467,3.385429,0.1922632,0.07052312,0.8576378,0.4717189
1751960616150,1.191449,SteamVR Tracker (Left Foot),-0.2689303,0.04615664,0.06406224,-0.5495306,-0.2631503,-0.1518481,0.7782739
1751960616150,1.191449,SteamVR Controller (Index Controller) (Left Hand),-0.292551,1.065605,1.176002,-0.3084926,0.4236585,-0.2189583,0.8230451
1751960616151,1.191449,SteamVR Controller (Index Controller) (Right Hand),-0.3206975,1.078412,1.211853,-0.468033,-0.2786493,0.2435913,0.8024731
1751960616151,1.191449,SteamVR Tracker (Waist),-0.1464095,0.9784585,0.2710967,0.03031246,-0.06078853,0.0319917,0.9971772
1751960616183,1.225292,SteamVR Tracker (Right Foot),-4.686589,-1.062267,3.385368,0.1923493,0.0703991,0.8576466,0.4716863
1751960616183,1.225292,SteamVR Tracker (Left Foot),-0.2688982,0.04629993,0.0640614,-0.5497599,-0.2630183,-0.1518346,0.7781592
1751960616184,1.225292,SteamVR Controller (Index Controller) (Left Hand),-0.2925192,1.065653,1.175967,-0.3086148,0.4236235,-0.2191828,0.8229575
1751960616184,1.225292,SteamVR Controller (Index Controller) (Right Hand),0,0,0,0,0,0,1
1751960616184,1.225292,SteamVR Tracker (Waist),-0.1463947,0.9781688,0.2716861,0.03003393,-0.06187943,0.03185866,0.9971228
1751960616217,1.258303,SteamVR Tracker (Right Foot),-4.686565,-1.062366,3.385311,0.1922558,0.07029769,0.8576869,0.4716665
1751960616218,1.258303,SteamVR Tracker (Left Foot),-0.2691139,0.04641056,0.06416029,-0.5497922,-0.2628755,-0.1517967,0.778192
