raw_timestamp,relative_to_unix_epoch_timestamp,device_name,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w
1752232615022,0.1787081,SteamVR Tracker (Right Foot),-1.401727,0.7429335,1.122725,-0.6668669,-0.2360308,-0.2244247,0.6702325
1752232615022,0.1787081,SteamVR Tracker (Left Foot),-1.112236,0.7442609,1.248412,-0.6942174,-0.1000394,-0.08900731,0.7072001
1752232615022,0.1787081,SteamVR Tracker (Waist),-0.9692445,0.7599182,1.09166,-0.6755393,0.2280763,0.2494932,0.6552718
1752232615035,0.1892831,SteamVR Tracker (Right Foot),-1.401747,0.7429478,1.122741,-0.6668687,-0.2360235,-0.2244301,0.6702313
1752232615035,0.1892831,SteamVR Tracker (Left Foot),-1.112235,0.7442617,1.248426,-0.6942099,-0.1000592,-0.08899663,0.7072061
1752232615035,0.1892831,SteamVR Tracker (Waist),-0.9692684,0.7599169,1.091671,-0.6755216,0.228076,0.2494881,0.655292
1752232615045,0.2009162,SteamVR Tracker (Right Foot),-1.40167,0.742878,1.12273,-0.6668819,-0.2359938,-0.2244106,0.6702353
1752232615045,0.2009162,SteamVR Tracker (Left Foot),-1.112196,0.7441826,1.248368,-0.6942137,-0.1000092,-0.08894809,0.7072155
1752232615045,0.2009162,SteamVR Tracker (Waist),-0.9691309,0.7598503,1.09161,-0.6755151,0.2280945,0.2494881,0.6552923
1752232615056,0.2123064,SteamVR Tracker (Right Foot),-1.401606,0.7429079,1.122701,-0.6668606,-0.2359939,-0.2244475,0.670244
1752232615056,0.2123064,SteamVR Tracker (Left Foot),-1.11219,0.7441647,1.248363,-0.6942084,-0.100048,-0.08896866,0.7072126
1752232615056,0.2123064,SteamVR Tracker (Waist),-0.9690971,0.7599257,1.091584,-0.6754925,0.2280934,0.2494548,0.6553287
1752232615068,0.2242046,SteamVR Tracker (Right Foot),-1.401594,0.7429215,1.122701,-0.6668754,-0.2359682,-0.2244142,0.6702496
1752232615068,0.2242046,SteamVR Tracker (Left Foot),-1.112144,0.7442123,1.24838,-0.6942251,-0.1000548,-0.08895805,0.7071967
1752232615068,0.2242046,SteamVR Tracker (Waist),-0.9690969,0.7599132,1.091584,-0.6754866,0.2281141,0.2494375,0.6553342
1752232615080,0.2365511,SteamVR Tracker (Right Foot),-1.401532,0.7428448,1.122712,-0.6668975,-0.2359532,-0.2244751,0.6702125
1752232615080,0.2365511,SteamVR Tracker (Left Foot),-1.112134,0.7442094,1.248384,-0.6941992,-0.1000109,-0.08895974,0.7072281
1752232615080,0.2365511,SteamVR Tracker (Waist),-0.9690129,0.7599258,1.091616,-0.6755291,0.228113,0.2494466,0.6552872
1752232615091,0.247324,SteamVR Tracker (Right Foot),-1.401515,0.7428623,1.122724,-0.6668866,-0.2359714,-0.2244786,0.6702158
1752232615091,0.247324,SteamVR Tracker (Left Foot),-1.112089,0.7441945,1.248395,-0.6941788,-0.09999786,-0.08898704,0.7072464
1752232615091,0.247324,SteamVR Tracker (Waist),-0.9690027,0.7599163,1.091619,-0.6755045,0.2281324,0.2494311,0.6553118
1752232615102,0.2591214,SteamVR Tracker (Right Foot),-1.401372,0.7428999,1.122699,-0.6668805,-0.2359659,-0.2244787,0.6702238
1752232615102,0.2591214,SteamVR Tracker (Left Foot),-1.111989,0.7442095,1.24835,-0.6941587,-0.1000068,-0.08897828,0.707266
1752232615102,0.2591214,SteamVR Tracker (Waist),-0.9689077,0.759935,1.091596,-0.6754701,0.2281101,0.2494045,0.655365
1752232615115,0.2707403,SteamVR Tracker (Right Foot),-1.401343,0.7428956,1.122714,-0.6668909,-0.2359908,-0.2244887,0.6702013
1752232615115,0.2707403,SteamVR Tracker (Left Foot),-1.111956,0.7442169,1.248369,-0.6942044,-0.09998287,-0.08898474,0.7072238
1752232615115,0.2707403,SteamVR Tracker (Waist),-0.9688859,0.7599003,1.091596,-0.6754569,0.2280563,0.2494268,0.6553888
1752232615126,0.2825005,SteamVR Tracker (Right Foot),-1.401437,0.7429328,1.122698,-0.6668724,-0.235967,-0.2244135,0.6702533
1752232615126,0.2825005,SteamVR Tracker (Left Foot),-1.112085,0.7442163,1.248377,-0.6941799,-0.1000063,-0.08895244,0.7072486
1752232615126,0.2825005,SteamVR Tracker (Waist),-0.9689806,0.759988,1.091597,-0.6754937,0.2280941,0.2494148,0.6553424
1752232615138,0.2945985,SteamVR Tracker (Right Foot),-1.401421,0.7429465,1.12269,-0.6668887,-0.2359685,-0.2244515,0.6702238
1752232615138,0.2945985,SteamVR Tracker (Left Foot),-1.112215,0.7442714,1.248297,-0.694194,-0.1000225,-0.08890696,0.7072381
1752232615138,0.2945985,SteamVR Tracker (Waist),-0.9689822,0.7599857,1.091602,-0.6754516,0.228045,0.2494602,0.6553856
1752232615150,0.3065921,SteamVR Tracker (Right Foot),-1.401609,0.7429867,1.122598,-0.6668907,-0.2359652,-0.2243728,0.6702493
1752232615150,0.3065921,SteamVR Tracker (Left Foot),-1.112216,0.7442595,1.248223,-0.6942195,-0.09998924,-0.08890771,0.7072177
1752232615150,0.3065921,SteamVR Tracker (Waist),-0.9691597,0.7600278,1.091532,-0.6755242,0.2280595,0.2494524,0.6553088
1752232615162,0.3185903,SteamVR Tracker (Right Foot),-1.401674,0.7429651,1.122565,-0.6668946,-0.2359967,-0.2243646,0.670237
1752232615162,0.3185903,SteamVR Tracker (Left Foot),-1.112295,0.744278,1.248239,-0.6942251,-0.1000361,-0.08884531,0.7072133
1752232615162,0.3185903,SteamVR Tracker (Waist),-0.969188,0.7599945,1.091479,-0.6755137,0.2280513,0.2494452,0.6553251
1752232615174,0.3301151,SteamVR Tracker (Right Foot),-1.401704,0.7429886,1.122561,-0.6668936,-0.2359798,-0.2243649,0.6702439
1752232615174,0.3301151,SteamVR Tracker (Left Foot),-1.112324,0.7443132,1.248272,-0.6942032,-0.1000327,-0.08885781,0.7072338
1752232615174,0.3301151,SteamVR Tracker (Waist),-0.9692166,0.7599845,1.091467,-0.6755084,0.2280407,0.2494666,0.6553261
1752232615186,0.3423186,SteamVR Tracker (Right Foot),-1.401624,0.74287,1.122599,-0.6669179,-0.2359416,-0.2243898,0.6702248
1752232615186,0.3423186,SteamVR Tracker (Left Foot),-1.112191,0.7442056,1.248311,-0.6941988,-0.1000333,-0.08890862,0.7072316
1752232615186,0.3423186,SteamVR Tracker (Waist),-0.9691365,0.759877,1.091532,-0.6754913,0.2280106,0.2494419,0.6553636
1752232615197,0.3543206,SteamVR Tracker (Right Foot),-1.401636,0.7429013,1.122604,-0.6668965,-0.2359599,-0.2243757,0.6702445
1752232615197,0.3543206,SteamVR Tracker (Left Foot),-1.112121,0.7442441,1.248332,-0.6941933,-0.1000598,-0.08892383,0.7072314
1752232615197,0.3543206,SteamVR Tracker (Waist),-0.9691539,0.7598636,1.091536,-0.6754439,0.2279594,0.2494396,0.6554311
1752232615210,0.366189,SteamVR Tracker (Right Foot),-1.401509,0.7429508,1.122603,-0.6668742,-0.2359752,-0.2243973,0.670254
1752232615210,0.366189,SteamVR Tracker (Left Foot),-1.112111,0.7442381,1.248356,-0.6941842,-0.1000827,-0.08893649,0.7072355
1752232615210,0.366189,SteamVR Tracker (Waist),-0.9690441,0.7599186,1.091539,-0.675496,0.227996,0.2494536,0.6553593
1752232615222,0.3784453,SteamVR Tracker (Right Foot),-1.401517,0.7429413,1.122682,-0.666846,-0.2359644,-0.2244189,0.6702785
1752232615222,0.3784453,SteamVR Tracker (Left Foot),-1.112099,0.7442482,1.248405,-0.694152,-0.1000684,-0.0889237,0.7072707
1752232615222,0.3784453,SteamVR Tracker (Waist),-0.9690437,0.7599301,1.091563,-0.6754829,0.2280311,0.2494058,0.6553788
1752232615235,0.3908275,SteamVR Tracker (Right Foot),-1.401513,0.7429445,1.122694,-0.6668669,-0.2359745,-0.2244464,0.6702451
1752232615235,0.3908275,SteamVR Tracker (Left Foot),-1.112095,0.7442576,1.248444,-0.6941429,-0.1001049,-0.08892921,0.7072739
1752232615235,0.3908275,SteamVR Tracker (Waist),-0.969056,0.759967,1.091632,-0.6754435,0.2279865,0.2494414,0.6554215
1752232615248,0.4031303,SteamVR Tracker (Right Foot),-1.401531,0.7429755,1.122687,-0.6668556,-0.2359716,-0.2244204,0.670266
1752232615248,0.4031303,SteamVR Tracker (Left Foot),-1.112096,0.7443327,1.248327,-0.6941597,-0.1000907,-0.08893181,0.7072591
1752232615248,0.4031303,SteamVR Tracker (Waist),-0.9690487,0.7600696,1.091596,-0.6755064,0.2279797,0.2494357,0.6553611
1752232615258,0.4149973,SteamVR Tracker (Right Foot),-1.401577,0.742993,1.122618,-0.6668568,-0.2359635,-0.2243631,0.670287
1752232615258,0.4149973,SteamVR Tracker (Left Foot),-1.112147,0.7443508,1.248225,-0.6941748,-0.100098,-0.08887054,0.7072509
1752232615258,0.4149973,SteamVR Tracker (Waist),-0.9690425,0.7600912,1.091489,-0.6755236,0.2279981,0.2494073,0.6553477
1752232615271,0.4266301,SteamVR Tracker (Right Foot),-1.401582,0.7429972,1.122614,-0.666886,-0.2359811,-0.224372,0.6702486
1752232615271,0.4266301,SteamVR Tracker (Left Foot),-1.112141,0.7443529,1.248176,-0.6941629,-0.1000772,-0.08887675,0.7072647
1752232615271,0.4266301,SteamVR Tracker (Waist),-0.9690465,0.760101,1.091479,-0.6755161,0.2279912,0.2493967,0.6553621
1752232615282,0.4387316,SteamVR Tracker (Right Foot),-1.401687,0.7429907,1.122585,-0.6668705,-0.236033,-0.2243291,0.6702602
1752232615282,0.4387316,SteamVR Tracker (Left Foot),-1.112241,0.7443132,1.248201,-0.6941737,-0.1000811,-0.08886839,0.7072546
1752232615282,0.4387316,SteamVR Tracker (Waist),-0.9690921,0.7601066,1.09146,-0.6755259,0.2279687,0.2494299,0.655347
1752232615295,0.4510578,SteamVR Tracker (Right Foot),-1.401711,0.7429993,1.12259,-0.6668661,-0.2360172,-0.2243413,0.670266
1752232615295,0.4510578,SteamVR Tracker (Left Foot),-1.11226,0.7443244,1.248195,-0.6941544,-0.1000958,-0.0888503,0.7072737
1752232615295,0.4510578,SteamVR Tracker (Waist),-0.9691007,0.7601106,1.091446,-0.6754645,0.227912,0.2494689,0.6554154
1752232615306,0.4628124,SteamVR Tracker (Right Foot),-1.401667,0.7429333,1.122622,-0.6668675,-0.2359828,-0.2243844,0.6702623
1752232615306,0.4628124,SteamVR Tracker (Left Foot),-1.11223,0.7442309,1.248279,-0.694122,-0.1000926,-0.08886217,0.7073045
1752232615306,0.4628124,SteamVR Tracker (Waist),-0.9691585,0.7600358,1.091504,-0.6754902,0.2279108,0.2494557,0.6553942
1752232615318,0.4749182,SteamVR Tracker (Right Foot),-1.401694,0.7428882,1.122687,-0.6668506,-0.2360116,-0.2243856,0.6702687
1752232615318,0.4749182,SteamVR Tracker (Left Foot),-1.112123,0.7442329,1.248317,-0.6941462,-0.100027,-0.08889851,0.7072854
1752232615318,0.4749182,SteamVR Tracker (Waist),-0.9691823,0.7600631,1.09154,-0.6754536,0.2278811,0.2495021,0.6554245
1752232615331,0.4869721,SteamVR Tracker (Right Foot),-1.401569,0.7428463,1.122696,-0.6668442,-0.2359617,-0.2244063,0.6702856
1752232615331,0.4869721,SteamVR Tracker (Left Foot),-1.112109,0.7442325,1.248316,-0.6941191,-0.100055,-0.0888821,0.7073102
1752232615331,0.4869721,SteamVR Tracker (Waist),-0.9690273,0.7599936,1.091532,-0.6754313,0.227935,0.2494449,0.6554506
1752232615343,0.4993414,SteamVR Tracker (Right Foot),-1.401528,0.7428406,1.122712,-0.6668843,-0.235945,-0.2244149,0.6702487
1752232615343,0.4993414,SteamVR Tracker (Left Foot),-1.11205,0.7442729,1.248268,-0.6941398,-0.1000442,-0.08881231,0.7073002
1752232615343,0.4993414,SteamVR Tracker (Waist),-0.9689826,0.759964,1.091537,-0.6754493,0.2279603,0.2494093,0.6554369
1752232615355,0.5112457,SteamVR Tracker (Right Foot),-1.401529,0.7428319,1.122791,-0.666851,-0.2359789,-0.2244155,0.6702696
1752232615355,0.5112457,SteamVR Tracker (Left Foot),-1.112042,0.7442989,1.24834,-0.6941133,-0.1000469,-0.08881859,0.7073251
1752232615356,0.5112457,SteamVR Tracker (Waist),-0.9689862,0.7600085,1.091602,-0.675415,0.227932,0.2494347,0.6554722
1752232615367,0.5231569,SteamVR Tracker (Right Foot),-1.401526,0.7428548,1.122817,-0.6668378,-0.2359565,-0.2244499,0.6702792
1752232615367,0.5231569,SteamVR Tracker (Left Foot),-1.11206,0.7443018,1.248347,-0.6941473,-0.09998985,-0.08873861,0.7073097
1752232615367,0.5231569,SteamVR Tracker (Waist),-0.9690117,0.7599705,1.091639,-0.6754067,0.2279215,0.249413,0.6554928
1752232615379,0.5355267,SteamVR Tracker (Right Foot),-1.40143,0.7428942,1.12278,-0.6668277,-0.2359342,-0.2244922,0.6702829
1752232615379,0.5355267,SteamVR Tracker (Left Foot),-1.112,0.7442508,1.248335,-0.6941334,-0.1000358,-0.08873226,0.7073177
1752232615379,0.5355267,SteamVR Tracker (Waist),-0.9689837,0.7599345,1.091657,-0.6754056,0.22792,0.2493887,0.6555037
1752232615391,0.5476704,SteamVR Tracker (Right Foot),-1.401371,0.7429566,1.122688,-0.6668352,-0.2359285,-0.2244351,0.6702965
1752232615391,0.5476704,SteamVR Tracker (Left Foot),-1.111963,0.7442708,1.248288,-0.6941358,-0.1000352,-0.08878,0.7073094
1752232615391,0.5476704,SteamVR Tracker (Waist),-0.9689317,0.7600191,1.091507,-0.6754254,0.2279071,0.249378,0.6554918
1752232615404,0.5600865,SteamVR Tracker (Right Foot),-1.401415,0.7429863,1.122689,-0.6668538,-0.2359453,-0.224442,0.6702697
1752232615404,0.5600865,SteamVR Tracker (Left Foot),-1.11196,0.7443343,1.248308,-0.6941299,-0.1000469,-0.08876623,0.7073153
1752232615404,0.5600865,SteamVR Tracker (Waist),-0.9689128,0.7600492,1.091506,-0.6753907,0.2279984,0.2494137,0.6554823
1752232615416,0.5720574,SteamVR Tracker (Right Foot),-1.40141,0.742964,1.122721,-0.666841,-0.2359505,-0.2244671,0.6702724
1752232615416,0.5720574,SteamVR Tracker (Left Foot),-1.111971,0.7443061,1.248409,-0.6941104,-0.1000687,-0.08876676,0.7073312
1752232615416,0.5720574,SteamVR Tracker (Waist),-0.9689107,0.7600108,1.091507,-0.6753859,0.2279683,0.249431,0.6554911
1752232615428,0.5840341,SteamVR Tracker (Right Foot),-1.401527,0.7429135,1.122703,-0.6668462,-0.235977,-0.2244211,0.6702734
1752232615428,0.5840341,SteamVR Tracker (Left Foot),-1.11206,0.7442321,1.248395,-0.6941285,-0.1000835,-0.08875179,0.7073134
1752232615428,0.5840341,SteamVR Tracker (Waist),-0.9689608,0.7599925,1.09149,-0.6753969,0.2279481,0.2494313,0.6554867
1752232615440,0.5964643,SteamVR Tracker (Right Foot),-1.401599,0.7429373,1.122701,-0.6668138,-0.2360094,-0.2244011,0.6703008
1752232615440,0.5964643,SteamVR Tracker (Left Foot),-1.112157,0.7442549,1.248403,-0.6940951,-0.1000427,-0.08873411,0.7073541
1752232615440,0.5964643,SteamVR Tracker (Waist),-0.9689834,0.7600973,1.091546,-0.6754011,0.2279602,0.2494693,0.6554638
1752232615453,0.6084591,SteamVR Tracker (Right Foot),-1.401572,0.7429858,1.122621,-0.6668435,-0.2360011,-0.2244028,0.6702736
1752232615453,0.6084591,SteamVR Tracker (Left Foot),-1.112129,0.7442945,1.248266,-0.6941541,-0.1000281,-0.088752,0.7072959
1752232615453,0.6084591,SteamVR Tracker (Waist),-0.968971,0.7601327,1.091468,-0.6754335,0.2279566,0.2494411,0.6554422
1752232615465,0.621077,SteamVR Tracker (Right Foot),-1.401505,0.742981,1.122624,-0.6668606,-0.2359473,-0.224424,0.6702684
1752232615465,0.621077,SteamVR Tracker (Left Foot),-1.112106,0.7442685,1.248257,-0.6941214,-0.1000372,-0.08875161,0.7073268
1752232615465,0.621077,SteamVR Tracker (Waist),-0.9689622,0.7600909,1.091432,-0.6754313,0.2280108,0.24944,0.6554261
1752232615477,0.6333787,SteamVR Tracker (Right Foot),-1.401492,0.7430098,1.122578,-0.6668586,-0.2359367,-0.2244315,0.6702716
1752232615477,0.6333787,SteamVR Tracker (Left Foot),-1.112118,0.7443739,1.248245,-0.6941201,-0.1000494,-0.08878558,0.7073221
1752232615477,0.6333787,SteamVR Tracker (Waist),-0.9689529,0.7600967,1.091372,-0.6754111,0.2280042,0.2494524,0.6554445
1752232615489,0.6452401,SteamVR Tracker (Right Foot),-1.401506,0.7430851,1.122581,-0.6668574,-0.2359721,-0.2244318,0.6702603
1752232615489,0.6452401,SteamVR Tracker (Left Foot),-1.112127,0.7443738,1.248259,-0.6940849,-0.1000823,-0.08878144,0.7073525
1752232615489,0.6452401,SteamVR Tracker (Waist),-0.9689614,0.7601813,1.091364,-0.6754447,0.2280171,0.2494674,0.6553996
1752232615501,0.6571746,SteamVR Tracker (Right Foot),-1.401437,0.7429762,1.122538,-0.6668403,-0.2359269,-0.2244348,0.6702921
1752232615501,0.6571746,SteamVR Tracker (Left Foot),-1.112039,0.7443117,1.248239,-0.6940901,-0.100034,-0.08881271,0.7073503
1752232615501,0.6571746,SteamVR Tracker (Waist),-0.9689076,0.7601067,1.091348,-0.67542,0.2280517,0.2494078,0.6554357
1752232615513,0.669319,SteamVR Tracker (Right Foot),-1.401441,0.7429628,1.122574,-0.6668352,-0.2359803,-0.2244616,0.6702694
1752232615513,0.669319,SteamVR Tracker (Left Foot),-1.112041,0.7442796,1.248284,-0.6940636,-0.1000594,-0.08879877,0.7073745
1752232615513,0.669319,SteamVR Tracker (Waist),-0.9689144,0.7600725,1.091386,-0.6754107,0.2280104,0.2494473,0.6554447
1752232615525,0.6815186,SteamVR Tracker (Right Foot),-1.401469,0.7430116,1.122584,-0.6668515,-0.2359433,-0.224446,0.6702715
1752232615525,0.6815186,SteamVR Tracker (Left Foot),-1.112096,0.7443299,1.248297,-0.6940704,-0.1000295,-0.08873658,0.7073798
1752232615525,0.6815186,SteamVR Tracker (Waist),-0.9689214,0.7601864,1.091392,-0.6754347,0.2280155,0.2494602,0.6554133
1752232615537,0.6936229,SteamVR Tracker (Right Foot),-1.401469,0.743004,1.12261,-0.6668113,-0.2359573,-0.2244541,0.6703039
1752232615537,0.6936229,SteamVR Tracker (Left Foot),-1.112097,0.7442535,1.248287,-0.694058,-0.1000869,-0.08873796,0.7073837
1752232615537,0.6936229,SteamVR Tracker (Waist),-0.9689256,0.7601777,1.091414,-0.6754256,0.2279952,0.2494542,0.655432
1752232615550,0.7064577,SteamVR Tracker (Right Foot),-1.401463,0.7429534,1.122606,-0.6668373,-0.2359699,-0.2244565,0.6702727
1752232615550,0.7064577,SteamVR Tracker (Left Foot),-1.112095,0.7442542,1.248288,-0.6940415,-0.1000526,-0.0887614,0.7074019
1752232615550,0.7064577,SteamVR Tracker (Waist),-0.9689291,0.7601022,1.091423,-0.6754211,0.2280165,0.2494354,0.6554364
1752232615561,0.7183721,SteamVR Tracker (Right Foot),-1.401538,0.7430632,1.122648,-0.6668369,-0.2359829,-0.2245068,0.6702518
1752232615561,0.7183721,SteamVR Tracker (Left Foot),-1.112109,0.744395,1.248317,-0.6940082,-0.1000269,-0.08880486,0.7074326
1752232615561,0.7183721,SteamVR Tracker (Waist),-0.9689622,0.7601767,1.09143,-0.6754442,0.2280213,0.2494543,0.6554037
1752232615574,0.7304,SteamVR Tracker (Right Foot),-1.401559,0.7430359,1.122701,-0.6667864,-0.2359962,-0.2245153,0.6702945
1752232615574,0.7304,SteamVR Tracker (Left Foot),-1.112123,0.7443513,1.248394,-0.6940005,-0.1000622,-0.08878995,0.707437
1752232615574,0.7304,SteamVR Tracker (Waist),-0.9689891,0.7601069,1.091499,-0.6754063,0.2279819,0.249471,0.6554502
1752232615587,0.7433878,SteamVR Tracker (Right Foot),-1.401745,0.7429363,1.122641,-0.6668024,-0.2359799,-0.2244515,0.6703056
1752232615587,0.7433878,SteamVR Tracker (Left Foot),-1.112278,0.7442632,1.248381,-0.6940213,-0.1000918,-0.0887743,0.7074144
1752232615587,0.7433878,SteamVR Tracker (Waist),-0.9690995,0.7600348,1.091474,-0.6754524,0.227996,0.2495144,0.6553812
1752232615599,0.7554011,SteamVR Tracker (Right Foot),-1.401692,0.7428991,1.122718,-0.6667795,-0.2360009,-0.2244848,0.6703098
1752232615599,0.7554011,SteamVR Tracker (Left Foot),-1.11231,0.7442789,1.248443,-0.6940016,-0.1001133,-0.08880613,0.7074268
1752232615599,0.7554011,SteamVR Tracker (Waist),-0.9691002,0.760004,1.091503,-0.6754342,0.2280106,0.2495037,0.6553989
1752232615612,0.7675241,SteamVR Tracker (Right Foot),-1.401679,0.7428949,1.122671,-0.6667947,-0.2359819,-0.2244931,0.6702987
1752232615612,0.7675241,SteamVR Tracker (Left Foot),-1.112275,0.7442278,1.248391,-0.6940474,-0.1000893,-0.08879726,0.7073864
1752232615612,0.7675241,SteamVR Tracker (Waist),-0.969117,0.7599939,1.091451,-0.6754166,0.2279968,0.2494964,0.6554247
1752232615624,0.7801666,SteamVR Tracker (Right Foot),-1.401667,0.7429099,1.122692,-0.6667818,-0.2360019,-0.2244986,0.6703026
1752232615624,0.7801666,SteamVR Tracker (Left Foot),-1.112277,0.74424,1.248422,-0.6940217,-0.1000819,-0.08881428,0.7074105
1752232615624,0.7801666,SteamVR Tracker (Waist),-0.9691101,0.760016,1.091449,-0.6754366,0.2280401,0.2494921,0.6553907
1752232615636,0.7922029,SteamVR Tracker (Right Foot),-1.401645,0.7429279,1.122654,-0.6667825,-0.2360162,-0.2245216,0.6702892
1752232615636,0.7922029,SteamVR Tracker (Left Foot),-1.112275,0.744207,1.248347,-0.6940475,-0.1000867,-0.0888296,0.7073826
1752232615636,0.7922029,SteamVR Tracker (Waist),-0.9691339,0.7599944,1.091424,-0.6754373,0.2279933,0.2494817,0.6554101
1752232615648,0.804648,SteamVR Tracker (Right Foot),-1.401687,0.7429807,1.122678,-0.6667995,-0.2360125,-0.2245185,0.6702746
1752232615648,0.804648,SteamVR Tracker (Left Foot),-1.112316,0.7442154,1.248325,-0.6940539,-0.1000518,-0.08882424,0.7073818
1752232615648,0.804648,SteamVR Tracker (Waist),-0.9691437,0.7600646,1.091434,-0.6754344,0.2280189,0.249456,0.6554141
1752232615661,0.8172093,SteamVR Tracker (Right Foot),-1.401699,0.7429551,1.122616,-0.6667933,-0.2360138,-0.224503,0.6702855
1752232615661,0.8172093,SteamVR Tracker (Left Foot),-1.112299,0.7442554,1.248335,-0.6940544,-0.1000473,-0.08884065,0.70738
