raw_timestamp,relative_to_unix_epoch_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_status,left_pupil_diameter,left_iris_diameter,left_pupil_iris_ratio,left_eye_openness,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_status,right_pupil_diameter,right_iris_diameter,right_pupil_iris_ratio,right_eye_openness,inter_pupillary_distance
1000652868827698100,1746620157315,0,2,3585212,0,Valid,0.3903408,0.1259228,0.9120184,0,0,0,0.3976104,0.1222144,0.9093787,-0.03456065,0,0,Compensated,3.622338,12.05883,0.3003888,0.7802604,0.3904099,0.1259187,0.9119894,0.03456065,0,0,Tracked,3.817974,12.11912,0.3150372,0.8508443,69.15
1000652868832697200,1746620157315,0,2,3585213,0,Valid,0.386195,0.1249471,0.9139155,0,0,0,0.3963031,0.1214318,0.9100539,-0.03456065,0,0,Compensated,3.615938,12.05883,0.2998581,0.7819443,0.3862487,0.124944,0.9138933,0.03456065,0,0,Tracked,3.817117,12.11912,0.3149665,0.8573207,69.15
1000652868837689200,1746620157315,0,2,3585214,0,Valid,0.3818159,0.1237051,0.9159223,0,0,0,0.3953817,0.1202865,0.9106066,-0.03456065,0,0,Compensated,3.629398,12.05883,0.3009743,0.7837147,0.3818576,0.1237028,0.9159052,0.03456065,0,0,Tracked,3.814098,12.11912,0.3147174,0.8641695,69.15
1000652868842691700,1746620157315,0,2,3585215,0,Valid,0.3790321,0.1228278,0.9171957,0,0,0,0.3937542,0.1196715,0.9113926,-0.03456065,0,0,Compensated,3.642387,12.05883,0.3020514,0.7855649,0.3790639,0.1228261,0.9171828,0.03456065,0,0,Tracked,3.806387,12.11912,0.3140811,0.8604146,69.15
1000652868847690800,1746620157315,0,2,3585216,0,Valid,0.3755782,0.1220991,0.9187126,0,0,0,0.3909725,0.119204,0.9126505,-0.03456065,0,0,Compensated,3.648701,12.05883,0.302575,0.7870748,0.3756027,0.1220978,0.9187027,0.03456065,0,0,Tracked,3.796567,12.11912,0.3132708,0.8582066,69.15
1000652868852689900,1746620157315,0,2,3585217,0,Valid,0.3721598,0.1211132,0.920233,0,0,0,0.3873194,0.1184768,0.9143013,-0.03456065,0,0,Compensated,3.648756,12.05883,0.3025795,0.7887827,0.3721787,0.1211123,0.9202254,0.03456065,0,0,Tracked,3.791347,12.11912,0.3128401,0.8569251,69.15
1000652868857689000,1746620157315,0,2,3585218,0,Valid,0.3699315,0.1211762,0.9211227,0,0,0,0.3837472,0.1188885,0.915753,-0.03456065,0,0,Compensated,3.642694,12.05883,0.3020768,0.7905836,0.3699459,0.1211755,0.921117,0.03456065,0,0,Tracked,3.791578,12.11912,0.3128592,0.8559217,69.15
1000652868862687700,1746620157315,0,2,3585219,0,Valid,0.3661949,0.1208446,0.9226581,0,0,0,0.3788859,0.1188221,0.9177836,-0.03456065,0,0,Compensated,3.633563,12.05883,0.3013197,0.7929851,0.366206,0.1208441,0.9226537,0.03456065,0,0,Tracked,3.790316,12.11912,0.312755,0.8547875,69.15
1000652868867686800,1746620157315,0,2,3585220,0,Valid,0.3617005,0.1206307,0.9244571,0,0,0,0.3730984,0.1188553,0.9201473,-0.03456065,0,0,Compensated,3.627949,12.05883,0.3008541,0.7976553,0.3617091,0.1206303,0.9244539,0.03456065,0,0,Tracked,3.79131,12.11912,0.3128371,0.8536251,69.15
1000652868872691600,1746620157315,0,2,3585221,0,Valid,0.3578221,0.1204676,0.9259864,0,0,0,0.3676055,0.1189297,0.9223459,-0.03456065,0,0,Compensated,3.61171,12.05883,0.2995075,0.8022637,0.3578286,0.1204673,0.925984,0.03456065,0,0,Tracked,3.791226,12.11912,0.3128301,0.8524566,69.15
1000652868877693700,1746620157315,0,2,3585222,0,Valid,0.3537815,0.1204076,0.9275455,0,0,0,0.3619956,0.119082,0.9245424,-0.03456065,0,0,Compensated,3.587291,12.05883,0.2974825,0.8068336,0.3537864,0.1204073,0.9275437,0.03456065,0,0,Tracked,3.789726,12.11912,0.3127063,0.8513746,69.15
1000652868882706500,1746620157315,0,2,3585223,0,Valid,0.350666,0.1204105,0.9287274,0,0,0,0.3573449,0.1192743,0.9263251,-0.03456065,0,0,Compensated,3.569159,12.05883,0.2959788,0.8110117,0.3506696,0.1204103,0.9287261,0.03456065,0,0,Tracked,3.788022,12.11912,0.3125657,0.8504794,69.15
1000652868887707100,1746620157315,0,2,3585224,0,Valid,0.3476914,0.12051,0.9298323,0,0,0,0.353052,0.119534,0.9279364,-0.03456065,0,0,Compensated,3.554288,12.05883,0.2947456,0.8152375,0.3476941,0.1205099,0.9298313,0.03456065,0,0,Tracked,3.786905,12.11912,0.3124736,0.8496468,69.15
1000652868892705600,1746620157315,0,2,3585225,0,Valid,0.344741,0.1202881,0.9309589,0,0,0,0.349005,0.1194473,0.9294772,-0.03456065,0,0,Compensated,3.55293,12.05883,0.294633,0.8192602,0.344743,0.120288,0.9309582,0.03456065,0,0,Tracked,3.786901,12.11912,0.3124733,0.8490104,69.15
1000652868897696400,1746620157315,0,2,3585226,0,Valid,0.3416814,0.1200295,0.9321195,0,0,0,0.3450489,0.1193051,0.9309713,-0.03456065,0,0,Compensated,3.552802,12.05883,0.2946225,0.8231939,0.3416828,0.1200295,0.932119,0.03456065,0,0,Tracked,3.784776,12.11912,0.3122979,0.8482379,69.15
1000652868902695500,1746620157315,0,2,3585227,0,Valid,0.3387088,0.1196863,0.9332479,0,0,0,0.3413448,0.1190636,0.9323667,-0.03456065,0,0,Compensated,3.552867,12.05883,0.2946278,0.8268782,0.3387098,0.1196862,0.9332475,0.03456065,0,0,Tracked,3.785107,12.11912,0.3123252,0.8477424,69.15
1000652868907694200,1746620157315,0,2,3585228,0,Valid,0.3358456,0.1195826,0.9342953,0,0,0,0.3378917,0.119044,0.9336261,-0.03456065,0,0,Compensated,3.55355,12.05883,0.2946844,0.8302962,0.3358463,0.1195826,0.9342951,0.03456065,0,0,Tracked,3.786129,12.11912,0.3124095,0.8471354,69.15
1000652868912693300,1746620157315,0,2,3585229,0,Valid,0.3325535,0.1190459,0.9355406,0,0,0,0.3341291,0.1185885,0.9350371,-0.03456065,0,0,Compensated,3.554668,12.05883,0.2947771,0.833362,0.332554,0.1190459,0.9355404,0.03456065,0,0,Tracked,3.787181,12.11912,0.3124963,0.8504971,69.15
1000652868917701700,1746620157315,0,2,3585230,0.02533808,Valid,0.3298079,0.1185096,0.9365801,0,0,0,0.3310077,0.1181237,0.9362055,-0.03456065,0,0,Compensated,3.555833,12.05883,0.2948737,0.8360095,0.3298081,0.1185096,0.93658,0.03456065,0,0,Tracked,3.787859,12.11912,0.3125523,0.8582541,69.15
1000652868922700800,1746620157315,0,2,3585231,0.07986884,Valid,0.3270572,0.1177682,0.9376376,0,0,0,0.3279608,0.1174497,0.9373618,-0.03456065,0,0,Compensated,3.558514,12.05883,0.2950961,0.8387383,0.3270573,0.1177682,0.9376376,0.03456065,0,0,Tracked,3.788246,12.11912,0.3125842,0.8673542,69.15
1000652868927699900,1746620157315,0,2,3585232,0.06749228,Valid,0.324072,0.1171894,0.938746,0,0,0,0.3247411,0.1169272,0.9385474,-0.03456065,0,0,Compensated,3.573731,12.05883,0.296358,0.8413453,0.3240719,0.1171894,0.938746,0.03456065,0,0,Tracked,3.789431,12.11912,0.3126819,0.8752564,69.15
1000652868932699000,1746620157315,0,2,3585233,0.1336299,Valid,0.3214876,0.1166458,0.9397018,0,0,0,0.3219767,0.1164316,0.9395609,-0.03456065,0,0,Compensated,3.586037,12.05883,0.2973785,0.8434657,0.3214875,0.1166458,0.9397018,0.03456065,0,0,Tracked,3.793945,12.11912,0.3130544,0.8813826,69.15
