raw_timestamp,relative_to_unix_epoch_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_projected_to_left_view_x,gaze_projected_to_left_view_y,gaze_projected_to_right_view_x,gaze_projected_to_right_view_y,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,left_projected_x,left_projected_y,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status,right_projected_x,right_projected_y,inter_pupillary_distance_in_mm,left_iris_diameter_in_mm,left_pupil_diameter_in_mm,left_pupil_iris_diameter_ratio,left_eye_openness,right_iris_diameter_in_mm,right_pupil_diameter_in_mm,right_pupil_iris_diameter_ratio,right_eye_openness
1000048584370714200,1746015875508510700,2135492100,2.000000,9705747,0.991103,2,0.108166,0.069911,0.991672,0.000000,0.000000,0.000000,0.504744,0.235871,-0.303983,0.235712,0.126197,0.069762,0.989549,-0.035162,0.000000,0.000000,0.077037,2,0.489870,0.235871,0.090028,0.070039,0.993474,0.035162,0.000000,0.000000,0.075710,2,-0.288996,0.235712,72.474998,12.474135,5.430579,0.435347,0.925440,12.488280,5.202053,0.416555,0.935218
1000048584375714200,1746015875513510700,2140492100,2.000000,9705748,0.977421,2,0.109104,0.070066,0.991558,0.000000,0.000000,0.000000,0.505586,0.236042,-0.303142,0.235883,0.126739,0.069918,0.989469,-0.035162,0.000000,0.000000,0.077035,2,0.490358,0.236042,0.091364,0.070192,0.993341,0.035162,0.000000,0.000000,0.075754,2,-0.287800,0.235883,72.474998,12.474135,5.431149,0.435393,0.925290,12.488280,5.203565,0.416676,0.935193
1000048584380714200,1746015875518510700,2145492100,2.000000,9705749,0.974209,2,0.109599,0.070696,0.991459,0.000000,0.000000,0.000000,0.506036,0.236712,-0.302695,0.236554,0.127239,0.070547,0.989360,-0.035162,0.000000,0.000000,0.077024,2,0.490812,0.236712,0.091856,0.070824,0.993250,0.035162,0.000000,0.000000,0.075752,2,-0.287356,0.236554,72.474998,12.474135,5.431474,0.435419,0.925196,12.488280,5.204730,0.416769,0.935233
1000048584385713500,1746015875523510000,2150491400,2.000000,9705750,0.964053,2,0.110344,0.071404,0.991325,0.000000,0.000000,0.000000,0.506711,0.237465,-0.302024,0.237309,0.128243,0.071249,0.989180,-0.035162,0.000000,0.000000,0.077103,2,0.491720,0.237465,0.092338,0.071536,0.993155,0.035162,0.000000,0.000000,0.075739,2,-0.286920,0.237309,72.474998,12.474135,5.433070,0.435547,0.925056,12.488280,5.205290,0.416814,0.935264
1000048584390713500,1746015875528510000,2155491400,2.000000,9705751,0.967125,2,0.110667,0.071640,0.991272,0.000000,0.000000,0.000000,0.507002,0.237717,-0.301734,0.237561,0.128680,0.071484,0.989106,-0.035162,0.000000,0.000000,0.077140,2,0.492115,0.237717,0.092544,0.071774,0.993118,0.035162,0.000000,0.000000,0.075761,2,-0.286735,0.237561,72.474998,12.474135,5.434876,0.435692,0.924970,12.488280,5.205679,0.416845,0.935238
1000048584395713500,1746015875533510000,2160491400,2.000000,9705752,0.963017,2,0.111188,0.072007,0.991187,0.000000,0.000000,0.000000,0.507474,0.238109,-0.301264,0.237954,0.129057,0.071850,0.989031,-0.035162,0.000000,0.000000,0.077207,2,0.492458,0.238109,0.093211,0.072141,0.993029,0.035162,0.000000,0.000000,0.075752,2,-0.286135,0.237954,72.474998,12.474135,5.436959,0.435859,0.924861,12.488280,5.206096,0.416879,0.935298
1000048584400714500,1746015875538511000,2165492400,2.000000,9705753,0.966229,2,0.111610,0.071902,0.991148,0.000000,0.000000,0.000000,0.507850,0.238002,-0.300886,0.237846,0.129360,0.071746,0.988999,-0.035162,0.000000,0.000000,0.077202,2,0.492729,0.238002,0.093752,0.072035,0.992986,0.035162,0.000000,0.000000,0.075763,2,-0.285651,0.237846,72.474998,12.474135,5.438560,0.435987,0.924758,12.488280,5.206496,0.416911,0.935365
1000048584405714500,1746015875543511000,2170492400,2.000000,9705754,0.962914,2,0.111889,0.072068,0.991104,0.000000,0.000000,0.000000,0.508103,0.238179,-0.300635,0.238024,0.130149,0.071906,0.988884,-0.035162,0.000000,0.000000,0.077183,2,0.493441,0.238179,0.093515,0.072205,0.992996,0.035162,0.000000,0.000000,0.075768,2,-0.285862,0.238024,72.474998,12.474135,5.439770,0.436084,0.924735,12.488280,5.206927,0.416945,0.935462
1000048584410713400,1746015875548509900,2175491300,2.000000,9705755,0.956464,2,0.112310,0.071941,0.991066,0.000000,0.000000,0.000000,0.508479,0.238050,-0.300258,0.237894,0.130249,0.071783,0.988879,-0.035162,0.000000,0.000000,0.077155,2,0.493530,0.238050,0.094260,0.072077,0.992935,0.035162,0.000000,0.000000,0.075750,2,-0.285196,0.237894,72.474998,12.474135,5.440471,0.436140,0.924665,12.488280,5.207097,0.416959,0.935522
1000048584415714100,1746015875553510600,2180492000,2.000000,9705756,0.957917,2,0.112443,0.071997,0.991046,0.000000,0.000000,0.000000,0.508599,0.238110,-0.300138,0.237954,0.130318,0.071839,0.988866,-0.035162,0.000000,0.000000,0.077151,2,0.493592,0.238110,0.094458,0.072132,0.992912,0.035162,0.000000,0.000000,0.075773,2,-0.285018,0.237954,72.474998,12.474135,5.441061,0.436187,0.924662,12.488280,5.207335,0.416978,0.935605
1000048584420714200,1746015875558510700,2185492100,2.000000,9705757,0.958426,2,0.112640,0.071871,0.991033,0.000000,0.000000,0.000000,0.508775,0.237978,-0.299962,0.237822,0.130405,0.071713,0.988864,-0.035162,0.000000,0.000000,0.077142,2,0.493670,0.237978,0.094767,0.072005,0.992892,0.035162,0.000000,0.000000,0.075784,2,-0.284742,0.237822,72.474998,12.474135,5.441549,0.436227,0.924688,12.488280,5.207621,0.417001,0.935683
1000048584425714100,1746015875563510600,2190492000,2.000000,9705758,0.961936,2,0.112685,0.072066,0.991014,0.000000,0.000000,0.000000,0.508818,0.238185,-0.299920,0.238030,0.130599,0.071907,0.988824,-0.035162,0.000000,0.000000,0.077169,2,0.493846,0.238185,0.094661,0.072202,0.992888,0.035162,0.000000,0.000000,0.075788,2,-0.284836,0.238030,72.474998,12.474135,5.442040,0.436266,0.924730,12.488280,5.207963,0.417028,0.935723
1000048584430713200,1746015875568509700,2195491100,2.000000,9705759,0.965039,2,0.112976,0.071872,0.990995,0.000000,0.000000,0.000000,0.509077,0.237982,-0.299660,0.237827,0.130690,0.071715,0.988826,-0.035162,0.000000,0.000000,0.077170,2,0.493927,0.237982,0.095154,0.072007,0.992855,0.035162,0.000000,0.000000,0.075746,2,-0.284396,0.237827,72.474998,12.474135,5.442432,0.436297,0.924754,12.488280,5.208003,0.417031,0.935812
1000048584435713300,1746015875573509800,2200491200,2.000000,9705760,0.976822,2,0.113244,0.071748,0.990973,0.000000,0.000000,0.000000,0.509316,0.237853,-0.299421,0.237698,0.130779,0.071592,0.988823,-0.035162,0.000000,0.000000,0.077177,2,0.494005,0.237853,0.095602,0.071882,0.992821,0.035162,0.000000,0.000000,0.075736,2,-0.283994,0.237698,72.474998,12.474135,5.442868,0.436332,0.924746,12.488280,5.207984,0.417030,0.935902
1000048584440715000,1746015875578511500,2205492900,2.000000,9705761,0.983850,2,0.113282,0.071853,0.990961,0.000000,0.000000,0.000000,0.509351,0.237965,-0.299386,0.237810,0.130782,0.071698,0.988815,-0.035162,0.000000,0.000000,0.077174,2,0.494009,0.237965,0.095676,0.071987,0.992806,0.035162,0.000000,0.000000,0.075714,2,-0.283927,0.237810,72.474998,12.474135,5.443219,0.436360,0.924766,12.488280,5.207796,0.417015,0.935954
1000048584445715100,1746015875583511600,2210493000,2.000000,9705762,1.000000,2,0.113190,0.071843,0.990973,0.000000,0.000000,0.000000,0.509269,0.237953,-0.299468,0.237798,0.130221,0.071692,0.988890,-0.035162,0.000000,0.000000,0.077174,2,0.493504,0.237953,0.096059,0.071973,0.992770,0.035162,0.000000,0.000000,0.075697,2,-0.283585,0.237798,72.474998,12.474135,5.443431,0.436377,0.924747,12.488280,5.207572,0.416997,0.936023
1000048584450713700,1746015875588510200,2215491600,2.000000,9705763,1.000000,2,0.113511,0.071994,0.990925,0.000000,0.000000,0.000000,0.509558,0.238116,-0.299180,0.237961,0.130998,0.071838,0.988776,-0.035162,0.000000,0.000000,0.077171,2,0.494205,0.238116,0.095916,0.072128,0.992773,0.035162,0.000000,0.000000,0.075704,2,-0.283711,0.237961,72.474998,12.474135,5.443745,0.436403,0.924682,12.488280,5.207398,0.416983,0.936090
1000048584455714200,1746015875593510700,2220492100,2.000000,9705764,1.000000,2,0.113365,0.071955,0.990944,0.000000,0.000000,0.000000,0.509427,0.238073,-0.299311,0.237918,0.130490,0.071803,0.988846,-0.035162,0.000000,0.000000,0.077171,2,0.493747,0.238073,0.096139,0.072087,0.992754,0.035162,0.000000,0.000000,0.075684,2,-0.283513,0.237918,72.474998,12.474135,5.443838,0.436410,0.924671,12.488280,5.207253,0.416971,0.936146
1000048584460713500,1746015875598510000,2225491400,2.000000,9705765,1.000000,2,0.113573,0.072050,0.990914,0.000000,0.000000,0.000000,0.509615,0.238175,-0.299124,0.238020,0.130725,0.071897,0.988808,-0.035162,0.000000,0.000000,0.077194,2,0.493959,0.238175,0.096319,0.072182,0.992730,0.035162,0.000000,0.000000,0.075677,2,-0.283350,0.238020,72.474998,12.474135,5.444211,0.436440,0.924697,12.488280,5.207159,0.416964,0.936250
1000048584465713000,1746015875603509500,2230490900,2.000000,9705766,1.000000,2,0.113784,0.072053,0.990889,0.000000,0.000000,0.000000,0.509804,0.238180,-0.298934,0.238025,0.130911,0.071900,0.988783,-0.035162,0.000000,0.000000,0.077217,2,0.494127,0.238180,0.096555,0.072185,0.992707,0.035162,0.000000,0.000000,0.075627,2,-0.283138,0.238025,72.474998,12.474135,5.444847,0.436491,0.924733,12.488280,5.206450,0.416907,0.936295
1000048584470712600,1746015875608509100,2235490500,2.000000,9705767,1.000000,2,0.113739,0.072185,0.990885,0.000000,0.000000,0.000000,0.509764,0.238320,-0.298975,0.238165,0.131045,0.072030,0.988756,-0.035162,0.000000,0.000000,0.077252,2,0.494249,0.238320,0.096328,0.072319,0.992719,0.035162,0.000000,0.000000,0.075621,2,-0.283342,0.238165,72.474998,12.474135,5.445711,0.436560,0.924740,12.488280,5.205505,0.416831,0.936354
1000048584475712200,1746015875613508700,2240490100,2.000000,9705768,1.000000,2,0.114073,0.072200,0.990845,0.000000,0.000000,0.000000,0.510065,0.238339,-0.298674,0.238184,0.131688,0.072042,0.988670,-0.035162,0.000000,0.000000,0.077245,2,0.494828,0.238339,0.096349,0.072337,0.992716,0.035162,0.000000,0.000000,0.075623,2,-0.283322,0.238184,72.474998,12.474135,5.446514,0.436625,0.924786,12.488280,5.204830,0.416777,0.936404
1000048584480711800,1746015875618508300,2245489700,2.000000,9705769,1.000000,2,0.113619,0.072567,0.990871,0.000000,0.000000,0.000000,0.509661,0.238722,-0.299079,0.238568,0.131757,0.072403,0.988634,-0.035162,0.000000,0.000000,0.077243,2,0.494893,0.238722,0.095368,0.072707,0.992783,0.035162,0.000000,0.000000,0.075637,2,-0.284199,0.238568,72.474998,12.474135,5.447171,0.436677,0.924808,12.488280,5.204377,0.416741,0.936491
1000048584485711300,1746015875623507800,2250489200,2.000000,9705770,1.000000,2,0.113734,0.072448,0.990866,0.000000,0.000000,0.000000,0.509763,0.238598,-0.298977,0.238444,0.131846,0.072285,0.988631,-0.035162,0.000000,0.000000,0.077247,2,0.494972,0.238598,0.095509,0.072588,0.992778,0.035162,0.000000,0.000000,0.075641,2,-0.284074,0.238444,72.474998,12.474135,5.447713,0.436721,0.924861,12.488280,5.203996,0.416710,0.936541
1000048584490711000,1746015875628507500,2255488900,2.000000,9705771,1.000000,2,0.113740,0.072694,0.990848,0.000000,0.000000,0.000000,0.509771,0.238857,-0.298970,0.238703,0.131889,0.072529,0.988607,-0.035162,0.000000,0.000000,0.077261,2,0.495013,0.238857,0.095477,0.072834,0.992763,0.035162,0.000000,0.000000,0.075666,2,-0.284101,0.238703,72.474998,12.474135,5.448277,0.436766,0.924867,12.488280,5.203981,0.416709,0.936624
1000048584495710500,1746015875633507000,2260488400,2.000000,9705772,1.000000,2,0.114025,0.072507,0.990828,0.000000,0.000000,0.000000,0.510025,0.238663,-0.298716,0.238509,0.131892,0.072346,0.988621,-0.035162,0.000000,0.000000,0.077262,2,0.495014,0.238663,0.096048,0.072646,0.992722,0.035162,0.000000,0.000000,0.075655,2,-0.283591,0.238509,72.474998,12.474135,5.448709,0.436801,0.924934,12.488280,5.203952,0.416707,0.936680
1000048584500712100,1746015875638508600,2265490000,2.000000,9705773,1.000000,2,0.114165,0.072551,0.990809,0.000000,0.000000,0.000000,0.510151,0.238710,-0.298590,0.238556,0.131944,0.072390,0.988610,-0.035162,0.000000,0.000000,0.077273,2,0.495061,0.238710,0.096275,0.072689,0.992697,0.035162,0.000000,0.000000,0.075665,2,-0.283386,0.238556,72.474998,12.474135,5.449242,0.436843,0.924969,12.488280,5.203936,0.416706,0.936755
1000048584505711600,1746015875643508100,2270489500,2.000000,9705774,1.000000,2,0.114088,0.072624,0.990813,0.000000,0.000000,0.000000,0.510082,0.238787,-0.298659,0.238633,0.131893,0.072463,0.988612,-0.035162,0.000000,0.000000,0.077270,2,0.495016,0.238787,0.096172,0.072762,0.992702,0.035162,0.000000,0.000000,0.075676,2,-0.283479,0.238633,72.474998,12.474135,5.449627,0.436874,0.925013,12.488280,5.203950,0.416707,0.936790
1000048584510711200,1746015875648507700,2275489100,2.000000,9705775,1.000000,2,0.113708,0.072611,0.990857,0.000000,0.000000,0.000000,0.509741,0.238769,-0.299000,0.238615,0.131227,0.072453,0.988701,-0.035162,0.000000,0.000000,0.077264,2,0.494416,0.238769,0.096083,0.072747,0.992711,0.035162,0.000000,0.000000,0.075703,2,-0.283559,0.238615,72.474998,12.474135,5.449808,0.436889,0.925057,12.488280,5.203991,0.416710,0.936879
1000048584515709600,1746015875653506100,2280487500,2.000000,9705776,1.000000,2,0.114176,0.072565,0.990807,0.000000,0.000000,0.000000,0.510161,0.238725,-0.298580,0.238571,0.131959,0.072404,0.988607,-0.035162,0.000000,0.000000,0.077263,2,0.495075,0.238725,0.096282,0.072703,0.992695,0.035162,0.000000,0.000000,0.075713,2,-0.283380,0.238571,72.474998,12.474135,5.450105,0.436912,0.925084,12.488280,5.204040,0.416714,0.936931
1000048584520705800,1746015875658502300,2285483700,2.000000,9705777,1.000000,2,0.113988,0.072489,0.990834,0.000000,0.000000,0.000000,0.509992,0.238643,-0.298749,0.238489,0.131349,0.072332,0.988694,-0.035162,0.000000,0.000000,0.077264,2,0.494525,0.238643,0.096522,0.072624,0.992678,0.035162,0.000000,0.000000,0.075728,2,-0.283166,0.238489,72.474998,12.474135,5.450293,0.436927,0.925143,12.488280,5.204107,0.416719,0.937011
1000048584525705300,1746015875663501800,2290483200,2.000000,9705778,1.000000,2,0.114251,0.072324,0.990816,0.000000,0.000000,0.000000,0.510226,0.238471,-0.298513,0.238317,0.131302,0.072171,0.988712,-0.035162,0.000000,0.000000,0.077260,2,0.494481,0.238471,0.097099,0.072457,0.992634,0.035162,0.000000,0.000000,0.075728,2,-0.282649,0.238317,72.474998,12.474135,5.450442,0.436939,0.925127,12.488280,5.204133,0.416721,0.937007
1000048584530704900,1746015875668501400,2295482800,2.000000,9705779,1.000000,2,0.114719,0.071758,0.990803,0.000000,0.000000,0.000000,0.510641,0.237877,-0.298096,0.237722,0.131984,0.071603,0.988662,-0.035162,0.000000,0.000000,0.077254,2,0.495091,0.237877,0.097350,0.071892,0.992650,0.035162,0.000000,0.000000,0.075720,2,-0.282428,0.237722,72.474998,12.474135,5.450672,0.436958,0.925124,12.488280,5.204114,0.416720,0.937097
1000048584535704400,1746015875673500900,2300482300,2.000000,9705780,1.000000,2,0.114214,0.072600,0.990800,0.000000,0.000000,0.000000,0.510195,0.238762,-0.298546,0.238608,0.131994,0.072439,0.988600,-0.035162,0.000000,0.000000,0.077293,2,0.495106,0.238762,0.096324,0.072738,0.992689,0.035162,0.000000,0.000000,0.075716,2,-0.283343,0.238608,72.474998,12.474135,5.451001,0.436984,0.925204,12.488280,5.204086,0.416718,0.937185
1000048584540704000,1746015875678500500,2305481900,2.000000,9705781,1.000000,2,0.114125,0.072291,0.990833,0.000000,0.000000,0.000000,0.510113,0.238435,-0.298627,0.238280,0.131277,0.072137,0.988718,-0.035162,0.000000,0.000000,0.077300,2,0.494458,0.238435,0.096870,0.072424,0.992658,0.035162,0.000000,0.000000,0.075716,2,-0.282854,0.238280,72.474998,12.474135,5.451228,0.437002,0.925242,12.488280,5.204032,0.416713,0.937236
1000048584545703900,1746015875683500400,2310481800,2.000000,9705782,1.000000,2,0.114608,0.072574,0.990756,0.000000,0.000000,0.000000,0.510549,0.238738,-0.298192,0.238584,0.132021,0.072416,0.988598,-0.035162,0.000000,0.000000,0.077317,2,0.495131,0.238738,0.097089,0.072710,0.992616,0.035162,0.000000,0.000000,0.075717,2,-0.282657,0.238584,72.474998,12.474135,5.451633,0.437035,0.925283,12.488280,5.204185,0.416725,0.937312
1000048584550706100,1746015875688502600,2315484000,2.000000,9705783,1.000000,2,0.113898,0.072803,0.990821,0.000000,0.000000,0.000000,0.509913,0.238975,-0.298829,0.238821,0.132150,0.072638,0.988565,-0.035162,0.000000,0.000000,0.077314,2,0.495249,0.238975,0.095529,0.072945,0.992750,0.035162,0.000000,0.000000,0.075715,2,-0.284053,0.238821,72.474998,12.474135,5.452044,0.437068,0.925316,12.488280,5.204368,0.416740,0.937402
1000048584555705100,1746015875693501600,2320483000,2.000000,9705784,1.000000,2,0.114270,0.072999,0.990764,0.000000,0.000000,0.000000,0.510249,0.239185,-0.298494,0.239032,0.132244,0.072835,0.988538,-0.035162,0.000000,0.000000,0.077294,2,0.495335,0.239185,0.096183,0.073140,0.992673,0.035162,0.000000,0.000000,0.075711,2,-0.283466,0.239032,72.474998,12.474135,5.452335,0.437091,0.925345,12.488280,5.204503,0.416751,0.937468
1000048584560704900,1746015875698501400,2325482800,2.000000,9705785,1.000000,2,0.114411,0.072759,0.990766,0.000000,0.000000,0.000000,0.510374,0.238933,-0.298368,0.238779,0.132129,0.072598,0.988570,-0.035162,0.000000,0.000000,0.077292,2,0.495229,0.238933,0.096583,0.072898,0.992652,0.035162,0.000000,0.000000,0.075701,2,-0.283109,0.238779,72.474998,12.474135,5.452453,0.437101,0.925408,12.488280,5.204516,0.416752,0.937486
1000048584565706700,1746015875703503200,2330484600,2.000000,9705786,1.000000,2,0.114491,0.072664,0.990763,0.000000,0.000000,0.000000,0.510445,0.238832,-0.298297,0.238678,0.132085,0.072504,0.988583,-0.035162,0.000000,0.000000,0.077282,2,0.495190,0.238832,0.096788,0.072801,0.992639,0.035162,0.000000,0.000000,0.075680,2,-0.282926,0.238678,72.474998,12.474135,5.452533,0.437107,0.925428,12.488280,5.204372,0.416741,0.937557
1000048584570707000,1746015875708503500,2335484900,2.000000,9705787,1.000000,2,0.114800,0.072707,0.990724,0.000000,0.000000,0.000000,0.510723,0.238880,-0.298019,0.238727,0.132176,0.072548,0.988568,-0.035162,0.000000,0.000000,0.077298,2,0.495272,0.238880,0.097318,0.072843,0.992584,0.035162,0.000000,0.000000,0.075661,2,-0.282450,0.238727,72.474998,12.474135,5.452693,0.437120,0.925474,12.488280,5.204269,0.416732,0.937586
1000048584575706800,1746015875713503300,2340484700,2.000000,9705788,1.000000,2,0.114501,0.072844,0.990749,0.000000,0.000000,0.000000,0.510456,0.239023,-0.298286,0.238870,0.131468,0.072690,0.988652,-0.035162,0.000000,0.000000,0.077313,2,0.494635,0.239023,0.097434,0.072978,0.992563,0.035162,0.000000,0.000000,0.075653,2,-0.282346,0.238870,72.474998,12.474135,5.452845,0.437132,0.925542,12.488280,5.204203,0.416727,0.937623
1000048584580706600,1746015875718503100,2345484500,2.000000,9705789,1.000000,2,0.114404,0.073029,0.990746,0.000000,0.000000,0.000000,0.510370,0.239217,-0.298373,0.239064,0.131521,0.072873,0.988631,-0.035162,0.000000,0.000000,0.077320,2,0.494684,0.239217,0.097184,0.073163,0.992574,0.035162,0.000000,0.000000,0.075657,2,-0.282569,0.239064,72.474998,12.474135,5.453067,0.437150,0.925618,12.488280,5.204198,0.416727,0.937676
1000048584585706400,1746015875723502900,2350484300,2.000000,9705790,1.000000,2,0.114961,0.073038,0.990681,0.000000,0.000000,0.000000,0.510871,0.239232,-0.297873,0.239079,0.132309,0.072879,0.988526,-0.035162,0.000000,0.000000,0.077322,2,0.495394,0.239232,0.097507,0.073175,0.992541,0.035162,0.000000,0.000000,0.075671,2,-0.282279,0.239079,72.474998,12.474135,5.453361,0.437173,0.925692,12.488280,5.204212,0.416728,0.937735
1000048584590706500,1746015875728503000,2355484400,2.000000,9705791,1.000000,2,0.114863,0.073159,0.990684,0.000000,0.000000,0.000000,0.510784,0.239359,-0.297960,0.239206,0.132321,0.072998,0.988515,-0.035162,0.000000,0.000000,0.077321,2,0.495406,0.239359,0.097297,0.073297,0.992553,0.035162,0.000000,0.000000,0.075696,2,-0.282466,0.239206,72.474998,12.474135,5.453727,0.437203,0.925860,12.488280,5.204258,0.416731,0.937753
1000048584595706000,1746015875733502500,2360483900,2.000000,9705792,1.000000,2,0.113929,0.073688,0.990752,0.000000,0.000000,0.000000,0.509950,0.239910,-0.298796,0.239758,0.131651,0.073525,0.988566,-0.035162,0.000000,0.000000,0.077308,2,0.494807,0.239910,0.096098,0.073827,0.992630,0.035162,0.000000,0.000000,0.075731,2,-0.283538,0.239758,72.474998,12.474135,5.453776,0.437207,0.925883,12.488280,5.204559,0.416755,0.937785
1000048584600706100,1746015875738502600,2365484000,2.000000,9705793,1.000000,2,0.114628,0.073657,0.990674,0.000000,0.000000,0.000000,0.510578,0.239883,-0.298168,0.239731,0.132351,0.073493,0.988475,-0.035162,0.000000,0.000000,0.077303,2,0.495437,0.239883,0.096795,0.073797,0.992565,0.035162,0.000000,0.000000,0.075758,2,-0.282913,0.239731,72.474998,12.474135,5.453888,0.437216,0.925932,12.488280,5.205014,0.416792,0.937796
1000048584605705900,1746015875743502400,2370483800,2.000000,9705794,1.000000,2,0.114963,0.073341,0.990659,0.000000,0.000000,0.000000,0.510876,0.239552,-0.297869,0.239400,0.132311,0.073181,0.988503,-0.035162,0.000000,0.000000,0.077295,2,0.495398,0.239552,0.097510,0.073479,0.992518,0.035162,0.000000,0.000000,0.075762,2,-0.282274,0.239400,72.474998,12.474135,5.453981,0.437223,0.926018,12.488280,5.205360,0.416820,0.937843
1000048584610706000,1746015875748502500,2375483900,2.000000,9705795,1.000000,2,0.115064,0.073305,0.990650,0.000000,0.000000,0.000000,0.510966,0.239516,-0.297779,0.239363,0.132360,0.073146,0.988499,-0.035162,0.000000,0.000000,0.077292,2,0.495443,0.239516,0.097663,0.073443,0.992506,0.035162,0.000000,0.000000,0.075758,2,-0.282138,0.239363,72.474998,12.474135,5.454055,0.437229,0.926139,12.488280,5.205451,0.416827,0.937892
1000048584615706100,1746015875753502600,2380484000,2.000000,9705796,1.000000,2,0.115265,0.073069,0.990644,0.000000,0.000000,0.000000,0.511145,0.239268,-0.297599,0.239115,0.132344,0.072912,0.988519,-0.035162,0.000000,0.000000,0.077285,2,0.495426,0.239268,0.098084,0.073205,0.992482,0.035162,0.000000,0.000000,0.075758,2,-0.281761,0.239115,72.474998,12.474135,5.454068,0.437230,0.926179,12.488280,5.205488,0.416830,0.937913
1000048584620706200,1746015875758502700,2385484100,2.000000,9705797,1.000000,2,0.115373,0.073120,0.990627,0.000000,0.000000,0.000000,0.511242,0.239322,-0.297502,0.239169,0.132350,0.072964,0.988514,-0.035162,0.000000,0.000000,0.077284,2,0.495432,0.239322,0.098293,0.073255,0.992458,0.035162,0.000000,0.000000,0.075726,2,-0.281573,0.239169,72.474998,12.474135,5.454069,0.437230,0.926261,12.488280,5.205500,0.416831,0.937951
1000048584625705300,1746015875763501800,2390483200,2.000000,9705798,1.000000,2,0.115428,0.073123,0.990621,0.000000,0.000000,0.000000,0.511292,0.239326,-0.297453,0.239173,0.132339,0.072968,0.988515,-0.035162,0.000000,0.000000,0.077276,2,0.495422,0.239326,0.098416,0.073258,0.992445,0.035162,0.000000,0.000000,0.075716,2,-0.281463,0.239173,72.474998,12.474135,5.454057,0.437229,0.926298,12.488280,5.205477,0.416829,0.938016
1000048584630704100,1746015875768500600,2395482000,2.000000,9705799,1.000000,2,0.115065,0.073271,0.990652,0.000000,0.000000,0.000000,0.510967,0.239479,-0.297778,0.239327,0.131752,0.073118,0.988582,-0.035162,0.000000,0.000000,0.077263,2,0.494894,0.239479,0.098280,0.073404,0.992448,0.035162,0.000000,0.000000,0.075714,2,-0.281584,0.239327,72.474998,12.474135,5.453960,0.437221,0.926326,12.488280,5.205460,0.416828,0.938026
1000048584635703900,1746015875773500400,2400481800,2.000000,9705800,1.000000,2,0.114809,0.073691,0.990651,0.000000,0.000000,0.000000,0.510741,0.239921,-0.298006,0.239769,0.131701,0.073535,0.988558,-0.035162,0.000000,0.000000,0.077249,2,0.494853,0.239921,0.097816,0.073825,0.992463,0.035162,0.000000,0.000000,0.075705,2,-0.281998,0.239769,72.474998,12.474135,5.453741,0.437204,0.926392,12.488280,5.205424,0.416825,0.938062
1000048584640706600,1746015875778503100,2405484500,2.000000,9705801,1.000000,2,0.115030,0.073777,0.990619,0.000000,0.000000,0.000000,0.510940,0.240014,-0.297807,0.239862,0.132108,0.073619,0.988498,-0.035162,0.000000,0.000000,0.077193,2,0.495220,0.240014,0.097850,0.073913,0.992453,0.035162,0.000000,0.000000,0.075699,2,-0.281967,0.239862,72.474998,12.474135,5.453204,0.437161,0.926451,12.488280,5.205364,0.416820,0.938071
1000048584645706400,1746015875783502900,2410484300,2.000000,9705802,1.000000,2,0.115043,0.073842,0.990612,0.000000,0.000000,0.000000,0.510953,0.240083,-0.297794,0.239932,0.131952,0.073686,0.988514,-0.035162,0.000000,0.000000,0.077164,2,0.495080,0.240083,0.098034,0.073978,0.992430,0.035162,0.000000,0.000000,0.075688,2,-0.281801,0.239932,72.474998,12.474135,5.452374,0.437094,0.926494,12.488280,5.205222,0.416809,0.938091
1000048584650704700,1746015875788501200,2415482600,2.000000,9705803,1.000000,2,0.114927,0.074069,0.990609,0.000000,0.000000,0.000000,0.510851,0.240322,-0.297897,0.240171,0.131928,0.073911,0.988500,-0.035162,0.000000,0.000000,0.077137,2,0.495060,0.240322,0.097825,0.074206,0.992433,0.035162,0.000000,0.000000,0.075670,2,-0.281987,0.240171,72.474998,12.474135,5.451146,0.436996,0.926550,12.488280,5.204931,0.416785,0.938123
1000048584655704500,1746015875793501000,2420482400,2.000000,9705804,1.000000,2,0.115011,0.073936,0.990609,0.000000,0.000000,0.000000,0.510925,0.240182,-0.297823,0.240031,0.131897,0.073780,0.988514,-0.035162,0.000000,0.000000,0.077118,2,0.495031,0.240182,0.098025,0.074072,0.992424,0.035162,0.000000,0.000000,0.075632,2,-0.281808,0.240031,72.474998,12.474135,5.449808,0.436889,0.926634,12.488280,5.204202,0.416727,0.938143
1000048584660708500,1746015875798505000,2425486400,2.000000,9705805,1.000000,2,0.114685,0.074149,0.990631,0.000000,0.000000,0.000000,0.510634,0.240404,-0.298115,0.240253,0.131942,0.073989,0.988492,-0.035162,0.000000,0.000000,0.077116,2,0.495074,0.240404,0.097323,0.074287,0.992477,0.035162,0.000000,0.000000,0.075558,2,-0.282437,0.240253,72.474998,12.474135,5.448671,0.436798,0.926690,12.488280,5.202095,0.416558,0.938165
