time,hand,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,trigger_pressed,grip_pressed,primary_button_pressed,joystick_x,joystick_y,thumb,index,middle,ring,pinky
54.1383,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.1718,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.1904,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.2135,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.2337,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.2565,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.2782,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.3135,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.3321,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.3535,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.3768,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.3982,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.4245,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.4466,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.4688,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.4918,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.5047,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.5278,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.5540,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.5781,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.6002,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.6228,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.6454,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.6671,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.6808,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.6893,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7007,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7113,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7207,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7326,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7445,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7545,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7677,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7791,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.7991,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.8105,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.8211,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.8318,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.8554,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.8791,Left,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.9025,Left,0.2052,1.1804,0.3721,-0.2268,0.4964,0.1559,0.8233,-0.1246,-0.0017,0.1949,0.1321,-0.6089,-0.0253,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.9634,Left,0.1921,1.1806,0.3894,-0.2327,0.4719,0.1480,0.8374,-0.1904,0.0023,0.2517,-0.0300,-0.8777,-0.0124,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
54.9634,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.0019,Left,0.1829,1.1809,0.4000,-0.2362,0.4555,0.1423,0.8465,-0.2207,-0.0001,0.2701,-0.0213,-0.9694,-0.0279,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.0019,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.0328,Left,0.1738,1.1807,0.4103,-0.2379,0.4384,0.1375,0.8557,-0.2401,-0.0039,0.2811,0.0214,-1.0540,-0.0315,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.0328,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.0645,Left,0.1645,1.1812,0.4192,-0.2415,0.4221,0.1322,0.8637,-0.2657,0.0017,0.2786,-0.0253,-1.1179,-0.0222,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.0645,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.0973,Left,0.1540,1.1811,0.4297,-0.2453,0.4035,0.1266,0.8723,-0.2813,0.0097,0.2759,-0.0742,-1.1639,0.0010,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.0973,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.1430,Left,0.1378,1.1817,0.4408,-0.2498,0.3771,0.1205,0.8836,-0.3230,0.0136,0.2572,-0.0395,-1.2500,0.0398,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.1430,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.1786,Left,0.1255,1.1817,0.4479,-0.2521,0.3572,0.1153,0.8920,-0.3423,0.0035,0.2340,-0.0053,-1.2771,0.0194,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.1786,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.2009,Left,0.1177,1.1814,0.4519,-0.2535,0.3450,0.1117,0.8968,-0.3442,-0.0043,0.2151,0.0007,-1.2545,0.0030,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.2009,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.2343,Left,0.1060,1.1805,0.4574,-0.2547,0.3245,0.1049,0.9049,-0.3451,-0.0186,0.1900,0.0284,-1.3127,-0.0397,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.2343,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.2658,Left,0.0953,1.1793,0.4620,-0.2544,0.3055,0.1005,0.9121,-0.3479,-0.0255,0.1712,0.0952,-1.3373,-0.0313,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.2658,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.2957,Left,0.0846,1.1786,0.4651,-0.2547,0.2882,0.0941,0.9183,-0.3367,-0.0250,0.1328,0.0800,-1.2545,-0.0727,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.2957,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.3453,Left,0.0695,1.1786,0.4669,-0.2573,0.2662,0.0873,0.9248,-0.3285,-0.0148,0.0757,0.0034,-1.1264,-0.0531,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.3453,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.3691,Left,0.0607,1.1773,0.4682,-0.2590,0.2533,0.0827,0.9284,-0.3304,-0.0238,0.0606,-0.0172,-1.1140,-0.0590,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.3691,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.3909,Left,0.0533,1.1754,0.4689,-0.2583,0.2417,0.0788,0.9320,-0.3342,-0.0456,0.0507,0.0392,-1.1313,-0.0717,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.3909,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.4121,Left,0.0456,1.1727,0.4697,-0.2553,0.2301,0.0761,0.9360,-0.3389,-0.0714,0.0441,0.1552,-1.1224,-0.0683,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.4121,Right,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
55.4366,Left,0.0370,1.1687,0.4703,-0.2487,0.2175,0.0732,0.9410,-0.3452,-0.1068,0.0368,0.3344,-1.1112,-0.0904,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
